Seed,H1_max,H1_avg,H1_count,height_max,total_steps,stopping_time,max_value,odd_steps,max_consecutive_odds,sum_of_values,peak_ratio
3156,0.41421353816986084,0.41421353816986084,5,12,30,1,3156,8,1,10720.0,1.0
3157,0.41421353816986084,0.41421353816986084,5,14,30,3,9472,8,1,22562.0,3.0003167564143176
3158,1.0,0.42523086071014404,37,49,123,1,9232,44,1,143126.0,2.9233692210259656
3159,1.0,0.4269523173570633,32,51,123,8,21328,44,1,189538.0,6.75150364039253
3160,0.41421353816986084,0.41421353816986084,22,36,79,1,9232,27,1,98861.0,2.921518987341772
3161,3.242640495300293,0.5228558263263187,37,69,154,3,21688,56,1,396816.0,6.861119898766213
3162,0.41421353816986084,0.41421353816986084,23,38,79,1,9232,27,1,104795.0,2.919671094244149
3163,0.41421353816986084,0.41421353816986084,9,20,53,24,40552,17,1,325227.0,12.82073980398356
3164,0.41421353816986084,0.41421353816986084,20,35,79,1,9232,27,1,110499.0,2.917825537294564
3165,0.8218544721603394,0.4327426715330644,22,36,79,3,9496,27,1,122371.0,3.000315955766193
3166,2.605551242828369,0.5304564288321961,47,51,167,1,250504,61,1,4435701.0,79.12318382817435
3167,2.605551242828369,0.5180923626536414,42,53,167,13,250504,61,1,4560193.0,79.09820018945373
3168,0.41421353816986084,0.41421353816986084,4,12,30,1,3168,8,1,7854.0,1.0
3169,0.41421353816986084,0.41421353816986084,16,19,53,3,12040,17,1,137039.0,3.799305774692332
3170,0.41421353816986084,0.41421353816986084,17,38,79,1,9232,27,1,114941.0,2.912302839116719
3171,0.41421353816986084,0.41421353816986084,15,40,79,6,14272,27,1,140713.0,4.50078839482813
3172,0.41421353816986084,0.41421353816986084,18,41,79,1,9232,27,1,111365.0,2.91046658259773
3173,0.41421353816986084,0.41421353816986084,17,42,79,3,9520,27,1,123267.0,3.0003151591553734
3174,0.41421353816986084,0.41421353816986084,16,42,79,1,9232,27,1,124269.0,2.9086326402016383
3175,3.6568541526794434,0.47494202057520546,60,70,198,65,695464,73,1,4528783.0,219.04377952755905
3176,0.41421353816986084,0.41421353816986084,4,14,30,1,3176,8,1,9360.0,1.0
3177,0.41421353816986084,0.3921553004871715,11,19,53,3,24136,17,1,219185.0,7.597104186339314
3178,0.41421353816986084,0.41421353816986084,4,13,30,1,4768,8,1,15324.0,1.500314663310258
3179,0.41421353816986084,0.41421353816986084,28,28,79,8,14308,27,1,212839.0,4.5007864108210125
3180,0.41421353816986084,0.41421353816986084,15,40,105,1,39364,37,1,572031.0,12.378616352201258
3181,0.41421353816986084,0.41421353816986084,16,41,105,3,39364,37,1,583963.0,12.374724929267526
3182,0.41421353816986084,0.41421353816986084,18,43,105,1,39364,37,1,595415.0,12.370835952231301
3183,0.41421353816986084,0.41421353816986084,15,33,61,29,40804,20,1,498778.0,12.819352811812756
3184,0.6055512428283691,0.4124312400817871,34,42,123,1,9232,44,1,118718.0,2.899497487437186
3185,0.41421353816986084,0.41421353816986084,4,14,30,3,9556,8,1,34518.0,3.000313971742543
3186,1.0,0.4249409311696103,38,46,123,1,9232,44,1,145492.0,2.8976773383553045
3187,1.0,0.4258604219981602,35,49,123,6,14344,44,1,171394.0,4.500784436774396
3188,0.6055512428283691,0.4124821628843035,35,44,123,1,9232,44,1,121716.0,2.8958594730238394
3189,0.6055512428283691,0.4124821628843035,35,44,123,3,9568,44,1,133678.0,3.000313577924114
3190,1.0,0.4376449966430664,25,26,74,1,8080,25,1,77887.0,2.5329153605015673
3191,1.0,0.4376449966430664,25,31,74,8,21544,25,1,124769.0,6.751488561579442
3192,2.1715729236602783,0.46723732724785805,32,43,123,1,9232,44,1,128544.0,2.892230576441103
3193,0.41421353816986084,0.41421353816986084,7,11,35,3,18196,10,1,143358.0,5.698715941121202
3194,1.8377223014831543,0.4555138602401271,33,44,123,1,9232,44,1,134538.0,2.8904195366311836
3195,1.0,0.4450444045819734,19,39,74,13,16180,25,1,143787.0,5.0641627543036
3196,1.0,0.4450444045819734,19,33,74,1,12148,25,1,108269.0,3.801001251564456
3197,1.0,0.4435028612613678,20,34,74,3,12148,25,1,120261.0,3.7998123240538004
3198,1.0,0.4467572304937575,18,30,74,1,36448,25,1,206583.0,11.39712320200125
3199,1.2360680103302002,0.45242228416296154,52,58,167,32,138400,61,1,1289317.0,43.26351984995311
3200,0.41421353816986084,0.41421353816986084,7,15,30,1,3200,8,1,7008.0,1.0
3201,2.0,0.4606606894069248,54,59,167,3,17332,61,1,312191.0,5.414557950640424
3202,0.41421353816986084,0.41421353816986084,13,24,61,1,4804,20,1,53606.0,1.500312304809494
3203,0.41421353816986084,0.41421353816986084,11,27,61,6,14416,20,1,79638.0,4.500780518264127
3204,1.0,0.46302907665570575,12,24,61,1,4372,20,1,46900.0,1.3645443196004994
3205,0.41421353816986084,0.41421353816986084,11,26,61,3,9616,20,1,58922.0,3.0003120124804994
3206,0.5857864618301392,0.42851128180821735,12,26,61,1,7216,20,1,59934.0,2.2507797878976916
3207,0.41421353816986084,0.41421353816986084,15,17,48,11,21652,15,1,147201.0,6.75148113501715
3208,0.41421353816986084,0.41421353816986084,6,10,22,1,3208,5,1,10923.0,1.0
3209,0.41421353816986084,0.41421353816986084,22,33,74,3,61720,25,1,460405.0,19.23340604549704
3210,0.41421353816986084,0.41421353816986084,4,13,22,1,4816,5,1,16947.0,1.5003115264797509
3211,0.6055512428283691,0.4086645245552063,34,44,123,8,14452,44,1,193382.0,4.500778573653068
3212,0.41421353816986084,0.41421353816986084,4,9,22,1,3616,5,1,17461.0,1.1257783312577834
3213,0.41421353816986084,0.41421353816986084,5,10,22,3,9640,5,1,29513.0,3.0003112356053534
3214,1.2360680103302002,0.4253119682443553,58,66,167,1,10852,61,1,262267.0,3.37647790914748
3215,1.2360680103302002,0.42591733715750957,55,71,167,11,32560,61,1,341159.0,10.127527216174183
3216,0.41421353816986084,0.41421353816986084,3,9,22,1,3216,5,1,11039.0,1.0
3217,1.0,0.4450444045819734,19,40,74,3,9652,25,1,103531.0,3.000310848616724
3218,1.0,0.4435028612613678,20,37,74,1,8152,25,1,104183.0,2.5332504661280297
3219,1.0,0.4450444045819734,19,40,74,6,14488,25,1,130345.0,4.5007766387076735
3220,0.41421353816986084,0.41421353816986084,3,10,22,1,3220,5,1,14067.0,1.0
3221,0.41421353816986084,0.41421353816986084,2,12,22,3,9664,5,1,26149.0,3.000310462589258
3222,0.41421353816986084,0.41421353816986084,5,10,22,1,7252,5,1,36081.0,2.250775915580385
3223,0.41421353816986084,0.41421353816986084,3,12,22,8,21760,5,1,83433.0,6.751473782190506
3224,0.41421353816986084,0.41421353816986084,3,13,22,1,3224,5,1,14335.0,1.0
3225,0.41421353816986084,0.41421353816986084,13,27,61,3,13120,20,1,128282.0,4.068217054263566
3226,0.41421353816986084,0.41421353816986084,3,13,22,1,4840,5,1,20389.0,1.500309981401116
3227,1.0,0.4475621815883752,33,37,105,65,176740,37,1,2248085.0,54.76913541989464
3228,0.41421353816986084,0.41421353816986084,12,30,74,1,39364,25,1,319823.0,12.19454770755886
3229,0.41421353816986084,0.41421353816986084,13,31,74,3,39364,25,1,331935.0,12.19077113657479
3230,0.41421353816986084,0.41421353816986084,10,32,74,1,39364,25,1,359467.0,12.186996904024769
3231,1.2360680103302002,0.4313415967184922,58,61,167,37,209680,61,1,1703281.0,64.89631692974311
3232,0.41421353816986084,0.41421353816986084,5,18,30,1,3232,8,1,7452.0,1.0
3233,1.2360680103302002,0.4280643281729325,46,60,167,3,1276936,61,1,14097605.0,394.96937828642126
3234,0.41421353816986084,0.41421353816986084,14,21,48,1,4852,15,1,42865.0,1.5003092145949288
3235,0.41421353816986084,0.41421353816986084,11,21,48,6,14560,15,1,69157.0,4.5007727975270475
3236,0.41421353816986084,0.41421353816986084,11,19,48,1,9232,15,1,58169.0,2.852904820766378
3237,0.41421353816986084,0.41421353816986084,11,21,48,3,9712,15,1,70311.0,3.0003089280197712
3238,0.41421353816986084,0.41421353816986084,12,22,48,1,9232,15,1,71333.0,2.8511426806670785
3239,1.2360680103302002,0.43079936504364014,32,52,123,26,41524,44,1,468948.0,12.820006174745291
3240,0.41421353816986084,0.41421353816986084,7,15,30,1,3240,8,1,8988.0,1.0
3241,1.0,0.42893484760733214,51,76,167,3,83104,61,1,586221.0,25.6414686825054
3242,0.41421353816986084,0.41421353816986084,5,18,30,1,4864,8,1,15072.0,1.500308451573103
3243,0.41421353816986084,0.41421353816986084,14,19,48,8,14596,15,1,96323.0,4.50077089115017
3244,1.0,0.4358412874372382,38,50,136,1,9232,49,1,129403.0,2.845869297163995
3245,1.0,0.42523086071014404,37,52,136,3,9736,49,1,141575.0,3.0003081664098614
3246,1.0,0.4258604219981602,35,54,136,1,10960,49,1,153257.0,3.3764633394947627
3247,0.41421353816986084,0.41421353816986084,9,24,48,13,32884,15,1,242831.0,10.127502309824454
3248,0.41421353816986084,0.41421353816986084,13,11,43,1,3248,13,1,11439.0,1.0
3249,1.0,0.4249409311696103,38,46,136,3,9748,49,1,147903.0,3.0003077870113883
3250,1.0,0.4334644812804002,39,46,136,1,9232,49,1,140555.0,2.8406153846153845
3251,1.0,0.4257056681733382,38,49,136,6,14632,49,1,166977.0,4.500768994155645
3252,0.41421353816986084,0.41421353816986084,14,13,43,1,3252,13,1,14497.0,1.0
3253,0.41421353816986084,0.41421353816986084,14,13,43,3,9760,13,1,26699.0,3.000307408545958
3254,0.41421353816986084,0.41421353816986084,17,23,74,1,13912,25,1,169215.0,4.275353411186233
3255,0.41421353816986084,0.41421353816986084,19,27,74,8,21976,25,1,217037.0,6.7514592933947775
3256,1.0,0.45326596895853677,15,13,43,1,3256,13,1,17445.0,1.0
3257,0.41421353816986084,0.41421353816986084,8,19,48,3,10996,15,1,105381.0,3.3761129874117284
3258,0.5857864618301392,0.42565173308054605,15,14,43,1,4888,13,1,23559.0,1.5003069367710251
3259,0.41421353816986084,0.41421353816986084,7,28,48,11,20896,15,1,182025.0,6.411782755446456
3260,1.0,0.4425971780504499,35,58,136,1,9232,49,1,162435.0,2.8319018404907976
3261,1.0,0.4425971780504499,35,58,136,3,9784,49,1,174667.0,3.000306654400491
3262,1.0,0.4189278330121722,35,52,136,1,24784,49,1,226569.0,7.59779276517474
3263,0.41421353816986084,0.41421353816986084,16,28,74,29,74356,25,1,677723.0,22.787618755746244
3264,0.41421353816986084,0.41421353816986084,6,15,30,1,3264,8,1,7556.0,1.0
3265,0.41421353816986084,0.41034080930378125,46,56,136,3,9796,49,1,153385.0,3.000306278713629
3266,0.41421353816986084,0.4102547486623128,45,57,136,1,9232,49,1,145727.0,2.8266993263931415
3267,0.41421353816986084,0.41016477617350494,44,57,136,6,14704,49,1,172279.0,4.500765228037955
3268,0.41421353816986084,0.41421353816986084,11,15,43,1,3268,13,1,16169.0,1.0
3269,0.41421353816986084,0.41421353816986084,11,17,43,3,9808,13,1,28431.0,3.000305903946161
3270,0.41421353816986084,0.41421353816986084,10,16,43,1,7360,13,1,29463.0,2.2507645259938838
3271,1.0,0.4255368974473741,36,52,136,13,22084,49,1,249587.0,6.751452155304189
3272,0.41421353816986084,0.41421353816986084,11,17,43,1,3272,13,1,14337.0,1.0
3273,1.0,0.4266770799109276,47,56,136,3,16576,49,1,187051.0,5.064466849984724
3274,0.41421353816986084,0.41421353816986084,11,18,43,1,4912,13,1,20481.0,1.5003054367745876
3275,0.5857864618301392,0.41811292279850354,44,58,136,8,14740,49,1,179085.0,4.5007633587786255
3276,0.41421353816986084,0.41421353816986084,9,20,43,1,3688,13,1,21005.0,1.1257631257631258
3277,0.41421353816986084,0.41421353816986084,8,22,43,3,9832,13,1,33297.0,3.0003051571559354
3278,1.2360680103302002,0.45242228416296154,26,37,105,1,95956,37,1,1122937.0,29.272727272727273
3279,1.2360680103302002,0.45242228416296154,26,42,105,32,95956,37,1,1203399.0,29.263799939005793
3280,0.41421353816986084,0.41421353816986084,5,18,30,1,3280,8,1,8358.0,1.0
3281,0.41421353816986084,0.41421353816986084,19,35,74,3,10528,25,1,100489.0,3.2087778116427916
3282,0.41421353816986084,0.41421353816986084,17,42,74,1,12472,25,1,113281.0,3.800121876904327
3283,0.41421353816986084,0.41421353816986084,17,43,74,6,14776,25,1,139963.0,4.500761498629302
3284,0.41421353816986084,0.41421353816986084,5,16,30,1,3284,8,1,11446.0,1.0
3285,0.41421353816986084,0.41421353816986084,5,18,30,3,9856,8,1,23768.0,3.000304414003044
3286,0.41421353816986084,0.41421353816986084,16,46,74,1,7396,25,1,92949.0,2.2507608034083995
3287,0.41421353816986084,0.4007335040304396,18,42,74,8,22192,25,1,141241.0,6.7514450867052025
3288,1.0,0.42415599997450665,41,47,136,1,9232,49,1,142251.0,2.807785888077859
3289,1.0,0.44570003329096614,37,55,136,3,11104,49,1,171863.0,3.376102158710854
3290,1.0,0.42415599997450665,41,49,136,1,9232,49,1,148425.0,2.806079027355623
3291,0.41421353816986084,0.41016477617350494,44,59,136,13,25000,49,1,254987.0,7.596475235490733
3292,1.0,0.4244045615196228,40,54,136,1,9232,49,1,154359.0,2.804374240583232
3293,1.0,0.4244045615196228,40,54,136,3,9880,49,1,166711.0,3.000303674460978
3294,1.2360680103302002,0.42800434430440265,42,59,136,1,18772,49,1,251343.0,5.698846387370978
3295,0.41421353816986084,0.40926505128542584,36,63,136,19,50056,49,1,380865.0,15.191502276176024
3296,0.41421353816986084,0.41421353816986084,23,38,92,1,9232,32,1,103788.0,2.8009708737864076
3297,2.0819149017333984,0.452115841887214,44,44,123,3,42280,44,1,560724.0,12.823779193205946
3298,0.41421353816986084,0.41421353816986084,5,17,30,1,4948,8,1,21414.0,1.5003032140691328
3299,0.41421353816986084,0.41421353816986084,5,18,30,6,14848,8,1,48226.0,4.500757805395574
3300,1.0,0.4249409311696103,38,61,136,1,9232,49,1,134485.0,2.7975757575757574
3301,1.0,0.4249409311696103,38,61,136,3,9904,49,1,146867.0,3.000302938503484
3302,1.0,0.42466586981064236,39,60,136,1,9232,49,1,147909.0,2.7958812840702603
3303,0.5857864618301392,0.42201230742714624,22,31,74,24,37636,25,1,356563.0,11.394489857705116
3304,0.41421353816986084,0.41421353816986084,24,39,92,1,9232,32,1,105354.0,2.794188861985472
3305,0.41421353816986084,0.41421353816986084,13,13,48,3,25108,15,1,177017.0,7.59697428139183
3306,0.41421353816986084,0.41421353816986084,23,39,92,1,9232,32,1,111558.0,2.7924984875983063
3307,0.8218544721603394,0.4559239149093628,18,28,74,8,80512,25,1,573021.0,24.345932869670396
3308,0.41421353816986084,0.41421353816986084,10,16,43,1,4192,13,1,30709.0,1.2672309552599759
3309,0.41421353816986084,0.41421353816986084,11,17,43,3,9928,13,1,43121.0,3.000302206104563
3310,0.41421353816986084,0.41421353816986084,10,21,43,1,11176,13,1,55033.0,3.3764350453172205
3311,0.8309516906738281,0.4184288607703315,45,53,167,42,190996,61,1,1600161.0,57.68529145273331
3312,0.41421353816986084,0.41421353816986084,25,45,92,1,9232,32,1,108920.0,2.78743961352657
3313,0.41421353816986084,0.41421353816986084,24,39,92,3,9940,32,1,131522.0,3.0003018412315123
3314,0.41421353816986084,0.40021710263358223,18,37,74,1,9448,25,1,89275.0,2.850935425467713
3315,0.41421353816986084,0.41421353816986084,17,40,74,6,14920,25,1,116217.0,4.500754147812971
3316,0.41421353816986084,0.41421353816986084,25,45,92,1,9232,32,1,112038.0,2.784077201447527
3317,0.41421353816986084,0.41421353816986084,25,45,92,3,9952,32,1,124480.0,3.0003014772384686
3318,0.41421353816986084,0.41421353816986084,10,15,43,1,8404,13,1,62679.0,2.532851115129596
3319,0.41421353816986084,0.41421353816986084,13,19,43,8,22408,13,1,111441.0,6.751431153962037
3320,1.0,0.42466586981064236,39,52,136,1,9232,49,1,170865.0,2.780722891566265
3321,0.41421353816986084,0.41421353816986084,23,37,105,3,45520,37,1,424783.0,13.706714844926227
3322,1.0,0.41981098710036857,41,53,136,1,9232,49,1,177099.0,2.779048765803733
3323,1.2360680103302002,0.4434319909881143,34,44,118,68,345544,42,1,3451932.0,103.98555522118568
3324,1.0,0.4494395560996477,43,59,136,1,18952,49,1,221993.0,5.701564380264741
3325,1.0,0.45115789843768606,41,60,136,3,18952,49,1,234465.0,5.699849624060151
3326,1.2360680103302002,0.469403949048784,18,28,74,1,95956,25,1,784969.0,28.85027059530968
3327,0.8218544721603394,0.4463920858171251,18,29,74,29,170584,25,1,1265871.0,51.27261797415089
3328,0.41421353816986084,0.41421353816986084,2,11,17,1,3328,3,1,6749.0,1.0
3329,0.8218544721603394,0.42931135053987857,27,39,92,3,9988,32,1,158994.0,3.00030039050766
3330,2.605551242828369,0.5117661261558533,50,63,180,1,250504,66,1,4464084.0,75.22642642642643
3331,2.1622776985168457,0.4994896123042473,52,62,180,6,250504,66,1,4491156.0,75.20384268988292
3332,0.41421353816986084,0.41421353816986084,9,13,30,1,3332,8,1,16542.0,1.0
3333,0.41421353816986084,0.41421353816986084,8,15,30,3,10000,8,1,29044.0,3.0003000300030003
3334,0.41421353816986084,0.41421353816986084,7,15,30,1,7504,8,1,30096.0,2.250749850029994
3335,2.605551242828369,0.5111671076880561,45,56,180,11,250504,66,1,4678454.0,75.1136431784108
3336,0.6055512428283691,0.41265973983666837,39,50,136,1,9232,49,1,126947.0,2.7673860911270984
3337,0.41421353816986084,0.41421353816986084,21,24,66,3,16900,22,1,234650.0,5.064429127959245
3338,1.0,0.42880210280418396,36,51,136,1,9232,49,1,133211.0,2.7657279808268425
3339,0.41421353816986084,0.41421353816986084,23,49,92,8,15028,32,1,184564.0,4.500748727163821
3340,1.0,0.42886516294981303,38,47,136,1,9232,49,1,133745.0,2.7640718562874254
3341,1.0,0.42767990552462065,39,48,136,3,10024,49,1,146277.0,3.0002993115833583
3342,0.41421353816986084,0.41421353816986084,8,16,43,1,11284,13,1,66147.0,3.3764213046080194
3343,0.41421353816986084,0.41421353816986084,7,18,43,11,33856,13,1,148179.0,10.127430451690099
3344,0.41421353816986084,0.41421353816986084,12,19,43,1,3344,13,1,10591.0,1.0
3345,0.6055512428283691,0.41265973983666837,39,50,136,3,10036,49,1,156115.0,3.0002989536621825
3346,0.41421353816986084,0.41421353816986084,38,32,92,1,14308,32,1,261958.0,4.2761506276150625
3347,0.41421353816986084,0.41421353816986084,35,36,92,6,15064,32,1,289160.0,4.500746937556021
3348,0.41421353816986084,0.41421353816986084,12,20,43,1,3348,13,1,13739.0,1.0
3349,0.41421353816986084,0.41421353816986084,9,22,43,3,10048,13,1,26301.0,3.0002985965959987
3350,0.6055512428283691,0.4126188504068475,38,48,136,1,9232,49,1,158265.0,2.755820895522388
3351,0.6055512428283691,0.41253025664223564,36,46,136,8,22624,49,1,207497.0,6.751417487317219
3352,0.41421353816986084,0.41421353816986084,8,18,43,1,3352,13,1,14017.0,1.0
3353,0.41421353816986084,0.41421353816986084,11,22,43,3,11320,13,1,100759.0,3.3760811213838355
3354,0.41421353816986084,0.41421353816986084,8,20,43,1,5032,13,1,20311.0,1.5002981514609421
3355,0.41421353816986084,0.41421353816986084,20,56,92,34,86020,32,1,846886.0,25.639344262295083
3356,1.0,0.45754082356729814,31,28,87,1,8080,30,1,110564.0,2.407628128724672
3357,1.0,0.44971574797774805,33,27,87,3,10072,30,1,123156.0,3.0002978850163835
3358,1.0,0.4359093330524586,27,28,87,1,17008,30,1,151778.0,5.064919594997022
3359,0.6055512428283691,0.41253025664223564,36,49,136,16,51028,49,1,403393.0,15.191426019648706
3360,0.41421353816986084,0.41421353816986084,7,21,43,1,3360,13,1,11473.0,1.0
3361,0.5857864618301392,0.42851128180821735,12,17,43,3,10084,13,1,61055.0,3.000297530496876
3362,0.41421353816986084,0.41421353816986084,10,23,43,1,5044,13,1,28857.0,1.5002974419988102
3363,0.41421353816986084,0.41421353816986084,10,22,43,6,15136,13,1,56189.0,4.500743383883437
3364,0.41421353816986084,0.41421353816986084,11,19,43,1,4264,13,1,29211.0,1.267538644470868
3365,0.41421353816986084,0.41421353816986084,11,21,43,3,10096,13,1,41833.0,3.000297176820208
3366,0.41421353816986084,0.41421353816986084,11,23,43,1,7576,13,1,42895.0,2.2507427213309565
3367,1.0,0.44084019552577625,22,39,87,13,25576,30,1,271626.0,7.596079596079596
3368,0.41421353816986084,0.41421353816986084,8,21,43,1,3368,13,1,13069.0,1.0
3369,1.0,0.43105129064139674,59,68,180,3,138400,66,1,1457182.0,41.080439299495396
3370,0.41421353816986084,0.41421353816986084,6,23,43,1,5056,13,1,19393.0,1.5002967359050445
3371,0.41421353816986084,0.41421353816986084,20,28,74,8,15172,25,1,134619.0,4.500741619697419
